name	FAME000001	FAME000002	FAME000003	FAME000004	FAME000005	FAME000006	FAME000007	FAME000008	FAME000009	FAME000010	FAME000011	FAME000012	FAME000013	FAME000014	FAME000015	FAME000016	FAME000017	FAME000018	FAME000019	FAME000020	FAME000022	FAME000023
Pseudomonas sp. CFSAN084952	25.0				98.0		33.0			89.0			311.0	59.0		9.0		76.0			100.0	
Pseudomonas sp. LG1D9	11.0				16.0		19.0	7.0		17.0			46.0	12.0				11.0			8.0	
Pseudomonas sp. R76	3.0				5.0		2.0	1.0		1.0			9.0			1.0		3.0			10.0	
Pseudomonas sp. LPH1	5.0				12.0		1.0	4.0		6.0			5.0	4.0		1.0		1.0			7.0	
Pseudomonas sp. G11	12.0				35.0		24.0	10.0		10.0			152.0	18.0				29.0			76.0	
Pseudomonas sp. R84	2.0				7.0		5.0	2.0		3.0			13.0	5.0		1.0		4.0			11.0	
Pseudomonas sp. On1	3.0				9.0		16.0			53.0			73.0	29.0		1.0					6.0	
Pseudomonas sp. LM8	2.0				1.0					1.0			2.0					1.0				
Pseudomonas sp. WJP1	2.0				2.0		2.0	4.0		23.0			17.0	12.0		3.0		5.0		1.0	30.0	
Pseudomonas sp. BO3-4	65.0		40.0		284.0		68.0	25.0		510.0			832.0	339.0				126.0		26.0	205.0	
Pseudomonas sp. B21-032	9.0					1.0	13.0			29.0			104.0	19.0		5.0		4.0			40.0	
Pseudomonas sp. BIGb0427	88.0				366.0		168.0	81.0		983.0			1511.0	460.0				263.0		75.0	475.0	
Pseudomonas sp. 7-41	13.0				16.0		20.0	5.0		35.0			113.0	9.0		21.0		39.0		16.0	84.0	
Pseudomonas sp. ADAK13	2.0				3.0		1.0			3.0			2.0	1.0				2.0		1.0	3.0	
Pseudomonas sp. P105	6.0				14.0					3.0			58.0	8.0				3.0		5.0	3.0	
Pseudomonas sp. ADAK22	5.0				3.0		2.0			7.0			17.0					8.0			18.0	
Pseudomonas sp. B21-051	2.0				7.0		1.0	2.0		9.0			27.0	1.0				5.0			28.0	
Pseudomonas sp. BW7P1	2.0												5.0					3.0			4.0	
Pseudomonas sp. MPDS	17.0				9.0		17.0	7.0		29.0			69.0	6.0		9.0		25.0			18.0	
Pseudomonas sp. Y39-6	11.0						11.0	14.0		10.0			79.0	4.0		12.0		28.0		4.0	18.0	
Pseudomonas sp. SWI36	6.0				308.0		46.0	5.0		205.0			289.0	64.0		17.0		12.0			50.0	
Pseudomonas sp. LBUM920	5.0												31.0					8.0			15.0	
Pseudomonas sp. B21-017	10.0	10.0	4.0			4.0	10.0		10.0	9.0	3.0		32.0	8.0	3.0		7.0	5.0		4.0	11.0	
Pseudomonas sp. LH1G9	9.0				11.0		15.0	7.0		52.0	4.0		78.0	7.0		5.0		33.0	5.0	4.0	41.0	
Pseudomonas sp. SWI44	23.0				24.0		67.0	10.0		213.0			400.0	26.0		13.0		11.0			163.0	
Pseudomonas sp. ACM7	2.0				2.0		2.0	2.0		1.0			10.0	2.0				1.0			6.0	
Pseudomonas sp. CYM-20-01	2.0				1.0					28.0			10.0	1.0		5.0		1.0		1.0	4.0	
Pseudomonas sp. NEEL19	5.0		2.0		58.0		44.0	5.0		246.0			410.0	40.0				25.0			227.0	
Pseudomonas sp. IT1137	2.0									2.0				3.0				1.0			1.0	
Pseudomonas sp. R5-89-07	2.0				2.0					1.0			3.0									
Pseudomonas sp. 2hn	26.0				41.0		38.0			114.0			363.0	29.0				39.0		11.0	126.0	
Pseudomonas sp. Marseille-Q3773	2.0				9.0		3.0	2.0		20.0			27.0	9.0		1.0		2.0		1.0	1.0	
Pseudomonas sp. AA-38	6.0									2.0			9.0								3.0	
Pseudomonas sp. R32	15.0		5.0		9.0					35.0			59.0	5.0		16.0		23.0		6.0	33.0	
Pseudomonas sp. PSKL.D1	2.0				16.0	1.0	12.0	2.0		42.0			52.0	12.0		1.0		8.0		1.0	34.0	
Pseudomonas sp. B21-010	5.0									10.0			28.0			6.0		5.0			12.0	
Pseudomonas sp. St29	4.0		4.0		33.0		22.0			102.0			218.0	47.0		5.0		13.0	6.0	24.0	58.0	
Pseudomonas sp. S09G 359	1.0				4.0		2.0			4.0			7.0	2.0				5.0			3.0	
Pseudomonas sp. B21-044	17.0				18.0		33.0			89.0			1057.0	13.0	12.0						74.0	
Pseudomonas sp. OST1909	6.0									12.0			21.0	5.0				13.0			14.0	
Pseudomonas sp. IAC-BECa141	2.0				6.0					2.0			2.0								8.0	
Pseudomonas sp. MPFS	2.0				8.0		13.0	2.0		4.0			24.0					7.0			13.0	
Pseudomonas sp. CBS	1.0						1.0	1.0		3.0			5.0	3.0		1.0		2.0		2.0		
Pseudomonas sp. Eqa60	8.0									7.0			77.0	5.0				7.0			59.0	
Pseudomonas sp. HR96	1.0				2.0		1.0	1.0		10.0			14.0	1.0		1.0		2.0			5.0	
Pseudomonas sp. PDNC002	1.0						2.0	3.0		2.0			30.0	5.0		2.0		3.0		1.0	4.0	
Pseudomonas sp. P9_2	7.0												16.0								8.0	
Pseudomonas sp. PP3	1.0				4.0					1.0			9.0	4.0		1.0		2.0		2.0	19.0	
Pseudomonas sp. DR208	4.0				5.0		5.0						5.0					9.0		4.0		
Pseudomonas sp. 3-2	2.0				4.0		2.0	1.0		3.0			18.0	1.0				6.0			8.0	
Pseudomonas sp. P5_109	1.0				3.0		1.0			6.0			14.0	8.0				2.0		1.0	9.0	1.0
Pseudomonas sp. SK2	20.0		19.0		148.0		19.0	57.0		265.0			603.0	46.0		23.0		81.0			44.0	
Pseudomonas sp. MM211	1.0				2.0		1.0			2.0			3.0	1.0		1.0		3.0			2.0	
Pseudomonas sp. PMCC200367	4.0									4.0								4.0			4.0	
Pseudomonas sp. Q1-7	1.0						1.0						4.0			1.0		2.0		1.0	2.0	
Pseudomonas sp. T8	7.0				8.0		7.0	17.0		6.0			132.0	148.0				7.0		6.0	15.0	
Pseudomonas sp. B21-023	14.0				90.0		55.0			174.0			963.0	32.0				57.0			30.0	
Pseudomonas sp. LH21	12.0				53.0		12.0	11.0		109.0			336.0	19.0				25.0		10.0	40.0	
Pseudomonas sp. BC42	5.0									23.0			62.0									
Pseudomonas sp. Z003-0.4C(8344-21)	1.0				6.0		2.0			5.0			28.0			3.0		1.0			5.0	
Pseudomonas sp. JS3066	5.0				5.0									4.0						5.0		
Pseudomonas sp. D3	1.0				3.0			1.0		7.0			5.0	4.0		4.0		8.0		1.0	28.0	
Pseudomonas sp. SCB32	1.0				1.0		2.0	2.0		9.0			14.0	3.0		2.0		1.0		1.0	3.0	
Pseudomonas sp. B111	48.0									42.0											153.0	
Pseudomonas sp. NIBRBAC000502773	1.0				14.0		7.0			30.0			51.0	10.0				20.0		2.0	1.0	1.0
Pseudomonas sp. FP2338	1.0				6.0			1.0		1.0			3.0	1.0		3.0		1.0		2.0	9.0	
Pseudomonas sp. FP2309	1.0				1.0					1.0			4.0					2.0			2.0	
Pseudomonas sp. DTU12.1	4.0				8.0		3.0			7.0			35.0	3.0				8.0			4.0	
Pseudomonas sp. FP1762	4.0				31.0		9.0						64.0					12.0			45.0	
Pseudomonas sp. RU47	5.0				5.0								15.0					10.0		4.0	22.0	
Pseudomonas sp. S-47	1.0												2.0									
Pseudomonas sp. 02C 26	2.0		9.0		193.0		22.0	2.0		83.0			171.0	30.0		69.0		10.0	3.0	2.0	192.0	
Pseudomonas sp. SXM-1	31.0				68.0		30.0	27.0		27.0			63.0	46.0				61.0			134.0	
Pseudomonas sp. 273	1.0				4.0					9.0			10.0	2.0		1.0		3.0			3.0	
Pseudomonas sp. FP2254	2.0				8.0			2.0		6.0			32.0	1.0							4.0	
Pseudomonas sp. VLB120	15.0		14.0		16.0	4.0	74.0			212.0			574.0	81.0		34.0		30.0			214.0	
Pseudomonas sp. FP2196	1.0				2.0					2.0			7.0					2.0			6.0	
Pseudomonas sp. GR 6-02	6.0												6.0	62.0							6.0	
Pseudomonas sp. OVF7	6.0		4.0		14.0		12.0			38.0			84.0	9.0				6.0			59.0	
Pseudomonas sp. B21-059	3.0				17.0					22.0			3.0	2.0							37.0	
Pseudomonas sp. St316	1.0				1.0								2.0					6.0				
Pseudomonas sp. FP833	40.0				234.0		326.0	102.0		1340.0			2474.0	146.0		89.0		400.0		204.0	996.0	
Pseudomonas sp. gcc21	1.0																	1.0		1.0		
Pseudomonas sp. B21-054	1.0				1.0					1.0				2.0							1.0	
Pseudomonas sp. B21-048	1.0									2.0			2.0					2.0			1.0	
Pseudomonas sp. Pc102	1.0				1.0		3.0			3.0			12.0			3.0		5.0			1.0	
Pseudomonas sp. PIA16	1.0				5.0		2.0			8.0			19.0	3.0		1.0		1.0			6.0	
Pseudomonas fragi	2291.0	4.0	118.0	5.0	3028.0	4.0	2024.0	2537.0	8.0	7438.0	7.0		9233.0	2236.0	12.0	789.0	8.0	2808.0	10.0	284.0	9251.0	5.0
Pseudomonas lundensis	358.0	2.0	26.0	2.0	1241.0	2.0	187.0	77.0	2.0	955.0	2.0		2247.0	280.0	2.0	113.0	1.0	418.0	1.0	169.0	1053.0	1.0
Pseudomonas protegens	114.0		5.0	1.0	266.0		75.0	9.0		232.0	1.0		829.0	54.0		31.0		92.0		55.0	295.0	
Pseudomonas chlororaphis	61.0		7.0		116.0		40.0	22.0		187.0			355.0	54.0		71.0	1.0	152.0		64.0	226.0	
Pseudomonas piscis	8.0				26.0		7.0	1.0		15.0	1.0		190.0	1.0		4.0		19.0			19.0	1.0
Pseudomonas sessilinigenes	3.0						10.0			11.0			10.0					3.0			9.0	
Pseudomonas alcaligenes	997.0	2.0	90.0	4.0	1006.0	1.0	530.0	649.0	1.0	1410.0	2.0	1.0	2336.0	482.0	2.0	898.0	2.0	1297.0	1.0	603.0	1412.0	2.0
Pseudomonas aeruginosa	4470.0	38.0	304.0	75.0	6851.0	18.0	4352.0	7063.0	3.0	6496.0	36.0	98.0	21387.0	5038.0	2030.0	3777.0	117.0	9058.0	15.0	2630.0	4884.0	18.0
Pseudomonas oleovorans	222.0		12.0		161.0	3.0	117.0	87.0		248.0			466.0	122.0	2.0	128.0		194.0		74.0	187.0	4.0
Pseudomonas nitroreducens	160.0		9.0		76.0		76.0	83.0	2.0	144.0			835.0	124.0	1.0	66.0		122.0		49.0	295.0	
Pseudomonas multiresinivorans	12.0				6.0		6.0	1.0		23.0			57.0	11.0		4.0		11.0		2.0	19.0	
Pseudomonas mendocina	53.0		4.0		83.0		36.0	28.0		170.0			365.0	91.0		106.0		107.0	2.0	46.0	137.0	
Pseudomonas citronellolis	22.0				17.0		13.0	10.0		40.0			121.0	20.0		21.0		20.0		11.0	22.0	
Pseudomonas fluorescens	1007.0	3.0	19.0	1.0	421.0	1.0	143.0	124.0	1.0	1000.0		2.0	1199.0	281.0	4.0	114.0	1.0	318.0	1.0	87.0	983.0	
Pseudomonas rhodesiae	92.0		4.0		162.0	1.0	184.0	26.0		205.0			1332.0	47.0	4.0	75.0		175.0		28.0	600.0	2.0
Pseudomonas veronii	94.0		6.0		117.0	2.0	90.0	52.0		150.0	5.0	6.0	396.0	100.0		69.0		142.0	3.0	11.0	277.0	
Pseudomonas azotoformans	46.0				135.0		33.0	37.0		59.0			113.0	51.0		23.0		66.0		3.0	156.0	
Pseudomonas koreensis	37.0		1.0		51.0		32.0	13.0		85.0			151.0	12.0		16.0		49.0		3.0	102.0	
Pseudomonas marginalis	23.0		1.0		60.0		18.0	4.0		22.0			50.0	19.0		6.0		25.0		5.0	34.0	
Pseudomonas synxantha	13.0		2.0		31.0		15.0	4.0		74.0		1.0	133.0	29.0		21.0		29.0	7.0	16.0	94.0	
Pseudomonas mandelii	27.0		13.0		71.0		75.0	75.0		198.0			465.0	77.0	3.0	262.0		350.0		181.0	332.0	
Pseudomonas orientalis	10.0				25.0	1.0	78.0	21.0		234.0			786.0	106.0		4.0		27.0		2.0	65.0	
Pseudomonas brenneri	4.0			1.0	15.0		9.0	10.0		77.0			77.0	19.0		8.0		7.0	1.0		19.0	
Pseudomonas tolaasii	3.0				18.0					9.0			15.0	4.0		2.0		2.0			8.0	
Pseudomonas moraviensis	7.0				74.0		15.0	1.0		36.0			90.0	36.0	1.0	35.0		30.0		5.0	154.0	
Pseudomonas corrugata	3.0				5.0		4.0	1.0		8.0			13.0	3.0		6.0					14.0	
Pseudomonas migulae	2.0									1.0			8.0					9.0		2.0	4.0	
Pseudomonas mucidolens	2.0				1.0		1.0			7.0			11.0	3.0		1.0		1.0	1.0		1.0	
Pseudomonas extremorientalis	3.0				10.0		6.0			11.0			13.0	2.0		3.0		12.0		2.0	13.0	
Pseudomonas mediterranea	1.0				1.0		2.0			14.0			28.0	3.0				2.0		1.0	15.0	
Pseudomonas trivialis	1.0				2.0		1.0	1.0		9.0			16.0	3.0		1.0		5.0			13.0	
Pseudomonas poae	1.0				6.0		2.0	1.0		13.0			28.0	4.0				7.0		1.0	23.0	
Pseudomonas ogarae	1.0				1.0		1.0			1.0			6.0	1.0							4.0	
Pseudomonas granadensis	1.0				15.0		2.0	2.0		11.0			30.0	4.0		1.0		2.0	1.0	4.0	10.0	
Pseudomonas guangdongensis	348.0	3.0	385.0	1.0	762.0	4.0	387.0	331.0		2121.0			1550.0	685.0	3.0	545.0	1.0	552.0		201.0	1358.0	1.0
Pseudomonas extremaustralis	205.0		5.0	2.0	256.0		223.0	67.0		410.0			971.0	188.0	1.0	233.0	1.0	486.0	1.0	177.0	1638.0	1.0
Pseudomonas juntendi	495.0	12.0	112.0		1495.0	4.0	1442.0	215.0		5136.0	10.0		12631.0	1610.0	5.0	384.0	4.0	705.0	9.0	173.0	2749.0	17.0
Pseudomonas simiae	128.0	1.0	2.0		273.0	1.0	49.0	13.0		112.0			174.0	139.0	3.0	127.0		461.0	1.0	93.0	955.0	
Pseudomonas bubulae	389.0		15.0		467.0		249.0	166.0		608.0			1246.0	198.0		88.0		241.0		22.0	1276.0	
Pseudomonas psychrophila	100.0		2.0		68.0	1.0	15.0	25.0		50.0			64.0	27.0		6.0		125.0		3.0	65.0	
Pseudomonas laurentiana	83.0	2.0	29.0		324.0		381.0	99.0		2138.0	2.0		6021.0	1235.0	6.0	365.0	2.0	221.0	5.0	70.0	2121.0	4.0
Pseudomonas kurunegalensis	213.0		61.0	3.0	790.0		210.0	87.0		1841.0	2.0	3.0	4394.0	2947.0		577.0		377.0		12.0	615.0	
Pseudomonas asiatica	344.0		47.0		800.0		645.0	191.0		3806.0			7387.0	1441.0	6.0	333.0	7.0	699.0		227.0	1514.0	6.0
Pseudomonas versuta	56.0	1.0	1.0		45.0		48.0	81.0		71.0			119.0	20.0		4.0		32.0	1.0		103.0	2.0
Pseudomonas solani	64.0		1.0		73.0		34.0	14.0		35.0			272.0	23.0	1.0	18.0	1.0	87.0		11.0	96.0	
Pseudomonas qingdaonensis	157.0	6.0	26.0	3.0	1336.0	3.0	497.0	161.0		1432.0	2.0		4463.0	1334.0		284.0	7.0	906.0		185.0	2067.0	6.0
Pseudomonas amygdali	31.0		12.0		66.0		38.0	3.0		183.0			340.0	54.0		11.0		47.0		19.0	94.0	
Pseudomonas savastanoi	2.0				16.0		1.0			11.0			16.0	9.0		2.0		9.0		2.0	4.0	
Pseudomonas syringae group genomosp. 3	19.0				25.0		12.0	7.0		34.0			58.0	23.0		9.0		23.0		7.0	48.0	
Pseudomonas syringae	9.0		1.0		36.0		28.0	12.0		81.0			146.0	33.0		28.0		21.0		30.0	76.0	
Pseudomonas viridiflava	2.0				11.0		5.0	1.0		10.0			27.0	9.0		3.0		7.0		1.0	18.0	
Pseudomonas fuscovaginae	5.0				17.0		17.0	2.0		17.0			42.0	9.0				14.0		2.0	21.0	
Pseudomonas asturiensis	1.0		1.0		4.0		2.0	1.0		12.0			9.0	2.0		1.0		2.0			11.0	
Pseudomonas sivasensis	45.0		11.0		60.0	1.0	61.0	70.0		68.0			203.0	64.0	1.0	16.0		29.0	1.0	72.0	151.0	1.0
Pseudomonas lurida	39.0				54.0		12.0	4.0		33.0			125.0	6.0		1.0	2.0	30.0		14.0	485.0	
Pseudomonas sichuanensis	89.0		6.0	3.0	378.0	3.0	352.0	94.0		1303.0	2.0		4197.0	565.0	1.0	248.0	3.0	507.0	6.0	142.0	1797.0	
Pseudomonas umsongensis	34.0	2.0	1.0		66.0		38.0	40.0	1.0	286.0			267.0	64.0		22.0	1.0	76.0		5.0	129.0	
Pseudomonas tohonis	42.0	1.0	1.0		58.0		31.0	43.0		80.0	1.0	1.0	277.0	56.0		30.0	1.0	26.0		15.0	75.0	
Pseudomonas otitidis	30.0				11.0		14.0	5.0		24.0			155.0	16.0		1.0		5.0		3.0	9.0	
Pseudomonas atacamensis	50.0		13.0		158.0	1.0	51.0	10.0		114.0		1.0	350.0	54.0		16.0	1.0	117.0		20.0	477.0	
Pseudomonas canadensis	33.0		2.0		92.0		15.0	4.0		44.0			125.0	44.0		8.0		36.0		3.0	66.0	
Pseudomonas oryziphila	76.0		8.0		505.0	3.0	302.0	109.0		1556.0	2.0		4169.0	531.0		307.0	6.0	566.0		141.0	1774.0	
Pseudomonas sediminis	28.0		2.0		17.0		11.0	11.0		48.0			33.0	12.0		30.0		21.0		4.0	56.0	
Pseudomonas wenzhouensis	31.0		1.0		13.0		6.0	8.0		14.0			21.0	8.0		9.0		9.0		4.0	15.0	
Pseudomonas chengduensis	54.0	2.0	1.0		59.0		42.0	30.0		75.0			146.0	23.0		20.0		23.0		13.0	65.0	
Pseudomonas soli	68.0		2.0		149.0		199.0	49.0	3.0	504.0		3.0	2059.0	147.0	2.0	55.0		109.0		13.0	302.0	3.0
Pseudomonas taetrolens	22.0		1.0		35.0		4.0	11.0		29.0			21.0	7.0		5.0	1.0	25.0			87.0	
Pseudomonas palleroniana	23.0				8.0		3.0			4.0			10.0	6.0		4.0		5.0			12.0	
Pseudomonas promysalinigenes	21.0		1.0		15.0		25.0	8.0		146.0			219.0	140.0		15.0		21.0		9.0	49.0	1.0
Pseudomonas lactis	26.0				100.0		39.0	2.0		122.0			197.0	8.0		18.0		20.0		8.0	153.0	
Pseudomonas triclosanedens	19.0		1.0		14.0	1.0	12.0	19.0		43.0			46.0	25.0		7.0		20.0	1.0	8.0	19.0	
Pseudomonas sihuiensis	45.0				24.0		16.0	18.0		50.0			59.0	25.0		11.0		12.0			56.0	
Pseudomonas saxonica	16.0		1.0		18.0		14.0	11.0		53.0			51.0	13.0		31.0		128.0		8.0	171.0	
Pseudomonas kermanshahensis	26.0		3.0		310.0		210.0	23.0		75.0			879.0	41.0		5.0		23.0		6.0	61.0	
Pseudomonas siliginis	32.0		5.0		145.0		56.0	11.0		91.0	2.0		397.0	47.0		11.0		27.0		20.0	206.0	2.0
Pseudomonas alcaliphila	23.0		1.0		9.0		10.0	12.0		39.0			44.0	13.0		7.0		12.0		1.0	32.0	
Pseudomonas asgharzadehiana	13.0				1.0		12.0	2.0		7.0			47.0	3.0							84.0	
Pseudomonas hygromyciniae	13.0	1.0			18.0		2.0	5.0		37.0			37.0	20.0		3.0		10.0		1.0	30.0	
Pseudomonas oryzae	10.0		5.0		14.0		30.0	19.0		117.0			127.0	61.0		10.0		31.0		1.0	58.0	
Pseudomonas alkylphenolica	10.0		3.0		25.0		98.0	24.0		134.0			560.0	52.0	2.0	9.0		28.0	1.0	1.0	248.0	1.0
Pseudomonas monsensis	17.0				30.0		14.0	10.0		64.0			88.0	1.0		12.0	1.0	11.0		6.0	298.0	
Pseudomonas entomophila	9.0	1.0	1.0	1.0	73.0		70.0	6.0		156.0			675.0	80.0		8.0		25.0		5.0	82.0	
Pseudomonas kribbensis	15.0				1.0		1.0			3.0			12.0	3.0				32.0			7.0	
Pseudomonas kielensis	7.0		1.0		143.0		17.0	8.0	1.0	77.0			42.0	3.0		3.0		44.0	1.0	12.0	352.0	
Pseudomonas marincola	7.0		1.0		1.0			2.0		9.0			21.0	4.0				2.0		2.0	9.0	
Pseudomonas hydrolytica	10.0		2.0		15.0		3.0	2.0		4.0			26.0	4.0		1.0	1.0	7.0		2.0	14.0	
Pseudomonas zeae	8.0		3.0		13.0		16.0	19.0		86.0			69.0	20.0		2.0	1.0	1.0			15.0	
Pseudomonas toyotomiensis	10.0				22.0		3.0	13.0		14.0			24.0	22.0		31.0		21.0		12.0	6.0	
Pseudomonas guguanensis	6.0		1.0		20.0		5.0	18.0		34.0			55.0	14.0		24.0		20.0		16.0	37.0	1.0
Pseudomonas parafulva	5.0		1.0		18.0		16.0	5.0		71.0			238.0	34.0		5.0	1.0	8.0		1.0	35.0	1.0
Pseudomonas yamanorum	4.0				3.0		1.0	2.0		2.0			13.0	2.0				4.0			15.0	
Pseudomonas luteola	4.0		2.0		1.0			1.0					8.0	4.0				2.0			1.0	
Pseudomonas allokribbensis	4.0							1.0		14.0			62.0	1.0		1.0		3.0			13.0	
Pseudomonas xantholysinigenes	4.0				12.0	1.0	41.0	4.0		405.0			594.0	37.0		4.0		518.0		3.0	25.0	
Pseudomonas donghuensis	10.0				15.0		8.0			55.0			146.0	12.0		8.0		7.0		2.0	46.0	
Pseudomonas tritici	4.0						1.0						4.0	1.0				1.0		1.0	3.0	
Pseudomonas shahriarae	24.0				45.0			9.0		5.0			59.0	4.0				11.0			25.0	
Pseudomonas campi	3.0				2.0					2.0			6.0	1.0		1.0		6.0			1.0	
uncultured Pseudomonas sp.	3.0				1.0					1.0			8.0	1.0		1.0	1.0	1.0			6.0	
Pseudomonas quebecensis	7.0				19.0		7.0	4.0		32.0			64.0	3.0				2.0			2.0	
Pseudomonas xanthosomatis	3.0				146.0		12.0	1.0		261.0			46.0	10.0		3.0		10.0		3.0	15.0	
Pseudomonas glycinae	4.0				3.0		4.0			10.0			4.0	1.0		1.0		19.0			21.0	
Pseudomonas brassicacearum	7.0		1.0		8.0		12.0			29.0			84.0	19.0		2.0		10.0			36.0	
Pseudomonas knackmussii	3.0		1.0		7.0		8.0	3.0		24.0			63.0	4.0		3.0		10.0		4.0	22.0	
Pseudomonas salmasensis	4.0				23.0		11.0			24.0			37.0	5.0		4.0		7.0		2.0	20.0	
Pseudomonas muyukensis	2.0				10.0		2.0	4.0		30.0			161.0	54.0		1.0		6.0		1.0	62.0	
Pseudomonas khazarica	3.0									2.0			7.0					4.0		1.0	3.0	
Pseudomonas bijieensis	7.0				13.0		4.0			10.0			61.0					11.0			16.0	
Pseudomonas baltica	2.0		1.0		2.0			2.0		9.0			14.0	5.0		1.0		1.0		1.0	5.0	
Pseudomonas berkeleyensis	2.0				3.0		1.0	2.0		3.0			7.0	2.0		2.0		1.0			4.0	
Pseudomonas seleniipraecipitans	2.0				3.0		5.0			3.0			11.0	4.0		1.0				3.0	1.0	1.0
Pseudomonas serboccidentalis	2.0						13.0	1.0		2.0			67.0	6.0		1.0		19.0			129.0	
Pseudomonas frederiksbergensis	2.0				7.0		14.0	1.0		17.0			44.0	10.0		3.0		7.0			24.0	
Pseudomonas hefeiensis	1.0				3.0		2.0	2.0		9.0			15.0	1.0							3.0	
Pseudomonas hormoni	1.0				2.0					3.0			2.0					3.0		1.0	6.0	
Pseudomonas pohangensis	1.0				1.0		1.0			2.0			10.0			2.0					2.0	
Pseudomonas reinekei	1.0				2.0		2.0			2.0			5.0	1.0				4.0			10.0	
Pseudomonas benzenivorans	1.0				1.0		1.0	1.0		7.0			19.0	7.0		1.0				2.0	6.0	
Pseudomonas arsenicoxydans	1.0				1.0		1.0			9.0			19.0	11.0		2.0		2.0			6.0	
Pseudomonas hamedanensis	1.0				2.0					3.0			2.0	3.0						1.0	4.0	
Pseudomonas prosekii	1.0				1.0					2.0			6.0					1.0		1.0	3.0	
Pseudomonas antarctica	1.0				8.0					1.0			10.0	1.0						2.0	4.0	
Pseudomonas nunensis	1.0									1.0			2.0	1.0				1.0			4.0	
Pseudomonas asplenii	1.0				4.0		2.0			9.0			28.0	5.0		4.0		3.0		1.0	6.0	
Pseudomonas idahonensis	2.0		2.0		10.0					7.0			15.0				3.0				17.0	
Pseudomonas fakonensis	1.0	1.0			162.0		4.0	1.0		37.0			69.0	11.0		3.0		3.0			12.0	
Pseudomonas cremoricolorata	1.0	1.0			2.0		3.0	2.0		13.0			27.0	10.0		3.0		4.0		4.0	9.0	
Pseudomonas maumuensis	1.0				1.0		2.0	1.0		21.0			82.0	10.0		1.0		8.0			21.0	
Pseudomonas tructae	1.0				13.0		6.0	2.0		21.0			33.0	7.0		1.0		7.0		2.0	10.0	
Pseudomonas pergaminensis	2.0				2.0			3.0					9.0					2.0		2.0	2.0	
Pseudomonas silesiensis	1.0		2.0		7.0		3.0	1.0		17.0			29.0	6.0		3.0		11.0		3.0	23.0	
Pseudomonas agarici	1.0				1.0					6.0			12.0	11.0		1.0		1.0			4.0	
Pseudomonas capeferrum	7.0				26.0		30.0			181.0			428.0	85.0		30.0		49.0		12.0	175.0	
Stutzerimonas stutzeri	113.0		8.0		84.0	3.0	69.0	93.0	5.0	176.0		2.0	248.0	127.0		97.0	1.0	138.0		73.0	112.0	
Stutzerimonas kunmingensis	8.0						1.0	3.0		2.0			6.0					6.0			2.0	
Stutzerimonas balearica	16.0		1.0		14.0		21.0	21.0		52.0			47.0	21.0		50.0	1.0	53.0		57.0	49.0	
Stutzerimonas degradans	4.0									3.0				1.0				2.0				
Pseudomonas denitrificans (nom. rej.)	29.0				7.0		14.0	13.0		24.0			102.0	21.0		9.0		40.0		3.0	41.0	
Halopseudomonas aestusnigri	2.0				3.0			5.0		8.0			4.0	5.0		5.0		2.0		6.0		1.0
Halopseudomonas litoralis	4.0				7.0		4.0	2.0		7.0			27.0	1.0		6.0		8.0		13.0	6.0	
Halopseudomonas salegens	1.0				1.0								1.0									
Denitrificimonas caeni	17.0				9.0		1.0	12.0		21.0		1.0	25.0	11.0		5.0		14.0		13.0	39.0	
Azotobacter chroococcum	4.0		1.0		5.0		9.0			14.0			15.0	6.0		5.0		4.0		2.0	10.0	
Azotobacter salinestris	3.0									4.0			5.0	2.0				5.0				
Entomomonas sp. E2T0	1.0									1.0												
Marinobacter nauticus	6.0		2.0		3.0		3.0	7.0		10.0			10.0	3.0		9.0		5.0		8.0		
Marinobacter sp. LV10R510-11A	1.0																				1.0	
Marinobacter sp. LQ44	3.0				1.0								5.0			8.0		5.0		6.0	5.0	
Marinobacter salarius	1.0							2.0		1.0			1.0	1.0		1.0		2.0		1.0	1.0	
Ketobacter alkanivorans	1.0																					
Shewanella xiamenensis	2218.0	10.0	34.0	8.0	1960.0		1687.0	3310.0		4398.0	11.0	4.0	12919.0	2692.0	24.0	4970.0	21.0	8157.0	9.0	2653.0	7107.0	4.0
Shewanella sp. LC6	314.0		9.0		250.0		244.0	482.0		561.0			1098.0	285.0		909.0		853.0		341.0	779.0	
Shewanella sp. ANA-3	67.0		7.0		57.0		48.0	107.0	1.0	184.0	1.0		275.0	86.0		192.0		359.0	2.0	190.0	194.0	1.0
Shewanella sp. FDAARGOS_354	356.0		16.0		313.0		184.0	471.0	4.0	587.0			1280.0	265.0		688.0		948.0		173.0	521.0	
Shewanella sp. LZH-2	135.0				277.0		96.0	237.0		602.0			905.0	227.0		645.0	6.0	689.0		385.0	1198.0	
Shewanella sp. JNE2	189.0	6.0			178.0		88.0	250.0		219.0			200.0	278.0		264.0		319.0		400.0	519.0	
Shewanella sp. MR-4	15.0				4.0		9.0	23.0		23.0			57.0	19.0		36.0		58.0		26.0	37.0	
Shewanella sp. W3-18-1	66.0				39.0		15.0	148.0		78.0			329.0	49.0		62.0		179.0		53.0	107.0	
Shewanella sp.	402.0							69.0		332.0			79.0					198.0				
Shewanella sp. WE21	10.0				1.0		3.0	13.0		17.0			6.0	4.0		9.0		12.0		21.0	13.0	
Shewanella sp. FJAT-51649	6.0		1.0		3.0			9.0		10.0			49.0	4.0		15.0		82.0		39.0	18.0	
